step,x,y,z
1159,0.9137707510292694,1.1044624984650333,16.33496521956728
1160,0.9328399257728458,1.2000095494013685,15.909458402312547
1161,0.9595568881356981,1.3007948531727576,15.496400346440781
1162,0.993680684639404,1.4077660563816687,15.095644870483161
1163,1.0350892218136305,1.521916480217135,14.707083039990785
1164,1.0837719476539809,1.6442908661326552,14.330647352376097
1165,1.1398238395018483,1.7759925668921732,13.966317119457717
1166,1.2034407122408808,1.918191904255762,13.614125182937395
1167,1.274915831442369,2.0721354595737442,13.274166147040454
1168,1.3546377942555066,2.239156092081288,12.946606366142412
1169,1.4430896240380846,2.4206834906427623,12.631695984407655
1170,1.5408490106985524,2.6182550563759763,12.329783390441053
1171,1.6485896152662949,2.8335268834149256,12.041332523829691
1172,1.767083342081158,3.0682845493278,11.76694355313999
1173,1.8972034628058223,3.324453340217617,11.507377536881746
1174,2.0399284505470017,3.604107411293211,11.263585779788205
1175,2.1963463466216226,3.909477212459773,11.03674470479843
1176,2.3676594332054375,4.242954278279434,10.828297172598337
1177,2.555188917712837,4.60709217733162,10.640001288545324
1178,2.7603792436747154,5.004602018748486,10.473987829594774
1179,2.9848015211820926,5.438340400756771,10.332827482826307
1180,3.2301554091395603,5.9112870307916685,10.219609083626453
1181,3.498268571304771,6.426508419435151,10.138029932504631
1182,3.791092556117809,6.987103020327855,10.092498991907195
1183,4.110693602538814,7.596121927829104,10.088253227948268
1184,4.459236435067843,8.256457737212497,10.131486439997968
1185,4.838958565282308,8.97069242691302,10.229488439928446
1186,5.252131951445379,9.740893193874456,10.390790171087593
1187,5.701008075688287,10.56834319775708,10.625306996983573
1188,6.187741587895166,11.453192417007523,10.944467576234596
1189,6.714286670806402,12.394012765659724,11.361309057863837
1190,7.2822592802917345,13.387242046127648,11.890510363423536
1191,7.892757556875326,14.426504429733596,12.548323763344822
1192,8.546132244161154,15.501802729268771,13.352350814893045
1193,9.241699292671916,16.598592171996117,14.32109268796819
1194,9.977388580604336,17.696769730577447,15.473188858308566
1195,10.749326695601647,18.769650657636667,16.82624597098815
1196,11.55135909180515,19.783057475801737,18.395157147240976
1197,12.374528930204809,20.694716789169497,20.189831631682612
1198,13.206547716101278,21.454241165512943,22.21230983760414
1199,14.031317061042445,22.004052816814724,24.453346171918938
1200,14.828590636619673,22.28165453232223,26.888715357674283
1201,15.573897026189929,22.22362583741711,29.47573828580018
1202,16.238869907312647,21.77155961803636,32.15080320158392
1203,16.792138878385018,20.879800489842214,34.82890369270762
1204,17.20090503953074,19.524283492993167,37.40629802335277
1205,17.433242884876982,17.71107226733107,39.76715020600856
1206,17.46102582312239,15.482565668615983,41.79430711306158
1207,17.26317980767175,12.919112484797331,43.38320704619219
1208,16.82877307538431,10.13429066737877,44.45657114276633
1209,16.159324834583753,7.2635087470996575,44.976539358172246
1210,15.269743225835343,4.447579519070648,44.95089894811989
1211,14.187526855158874,1.8147449800312097,44.43134228183029
1212,12.950248667646107,-0.5346035686668498,43.50397391904272
1213,11.60176344401481,-2.5370607088632116,42.27463545633978
1214,10.18788102872701,-4.167799539914585,40.852968062297364
1215,8.75231297186285,-5.435566639362573,39.338945121993774
1216,7.333525010740307,-6.373630937753618,37.81416878133609
1217,5.962809415890915,-7.029619150551632,36.33837912825469
1218,4.66356655924666,-7.456524614838369,34.950192892224194
1219,3.451557441838157,-7.706086240214891,33.67044776001195
1220,2.3357930736328525,-7.824744139458979,32.5065891599797
1221,1.3197393523236693,-7.8517612955202845,31.456976950741264
1222,0.4025892875392738,-7.8188667677847725,30.514501448387332
1223,-0.41955631799313076,-7.750801213573152,29.6693034897496
1224,-1.152680807551133,-7.666289533179697,28.91064103954291
1225,-1.8040416801139894,-7.5791298533594045,28.22805845992203
1226,-2.381550497438531,-7.499224285153791,27.612040895868674
1227,-2.893317876210057,-7.433471484276551,27.054317618579287
1228,-3.3473332370167066,-7.3864983668276,26.547943108028058
1229,-3.751249749997796,-7.361238566124692,26.08724867336516
1230,-4.112248631610486,-7.359378259821915,25.66772715205058
1231,-4.4369615944316285,-7.381693335498919,25.285890359780467
1232,-4.7314347685383575,-7.428300404511237,24.93912284850113
1233,-5.001121332135646,-7.498840806234389,24.62554476059162
1234,-5.25089327954552,-7.5926129989934665,24.343889694199323
1235,-5.485065251490314,-7.708665319343591,24.093399308060054
1236,-5.707425258275642,-7.845858263218233,23.873733982630117
1237,-5.921268558769902,-8.002903229485064,23.68489757267007
1238,-6.129432025841418,-8.178383000498417,23.527173696781816
1239,-6.334327123307118,-8.370758018383148,23.40107082502949
1240,-6.537970212814721,-8.578361656311158,23.30727346528022
1241,-6.742009357164365,-8.799387102756878,23.24659690270989
1242,-6.947747131723617,-9.031868113332349,23.219943153811943
1243,-7.15615922988449,-9.273655694624814,23.2282560274954
1244,-7.3679088763585225,-9.52239273439341,23.272473434700792
1245,-7.583357262162012,-9.775488656486363,23.35347536262786
1246,-7.802570401594447,-10.030096333447807,23.472026248567936
1247,-8.025322994779783,-10.283093709834532,23.628710876371134
1248,-8.251100066285257,-10.53107284394308,23.82386340373801
1249,-8.47909734405104,-10.770339324965986,24.057489738045465
1250,-8.708221542142534,-10.996925214626653,24.32918423401273
1251,-8.937091909390945,-11.206618731786454,24.63804259828581
1252,-9.164044591630496,-11.395013767414358,24.982573944992968
1253,-9.387141509208883,-11.557581898940537,25.360616115994773
1254,-9.604185548182048,-11.689768780113956,25.769259587464504
1255,-9.81274387137524,-11.787115540631008,26.204786415594384
1256,-10.010181038300816,-11.845404096206556,26.66263156900372
1257,-10.19370334409139,-11.8608230563363,27.13737445524553
1258,-10.36041531531588,-11.830148314775562,27.6227682529695
1259,-10.507388615261847,-11.750929607321387,28.11181359738557
1260,-10.631742714467801,-11.621671622046167,28.596881074535744
1261,-10.730735605225638,-11.441996045669715,29.069883805191058
1262,-10.801861649270045,-11.212769682794837,29.522497247340485
1263,-10.842952452622523,-10.936183939695225,29.946418522264867
1264,-10.852275601329794,-10.615772865400055,30.333652586383632
1265,-10.82862532773682,-10.256360726494142,30.67680811264447
1266,-10.771398867612552,-9.863935597968467,30.96938277164048
1267,-10.680652540648143,-9.445452179749218,31.20601641169834
1268,-10.55713250455825,-9.00857418462207,31.38269190226514
1269,-10.402276672564632,-8.561373176432756,31.496867231646718
1270,-10.218186322951444,-8.112005640360286,31.54752849691941
1271,-10.007568254692329,-7.668392512281659,31.535160921195235
1272,-9.773650680451262,-7.237924945057019,31.46164291133433
1273,-9.520078106911837,-6.827216809648028,31.3300752676752
1274,-9.250791977185456,-6.4419188750499154,31.144562966677235
1275,-8.969904666971901,-6.086602707660494,30.909969802035754
1276,-8.681574471040761,-5.7647151635036105,30.63166640098261
1277,-8.389888540287046,-5.478597933437911,30.315290003586018
1278,-8.098759479602133,-5.229561703418256,29.96653053034297
1279,-7.811839701983746,-5.018001508638653,29.590952673731053
1280,-7.532455882649236,-4.843538820945972,29.193858836529536
1281,-7.263564176478909,-4.705176542573816,28.780193359068825
1282,-7.0077254130884,-4.601454931811487,28.354485053946803
1283,-6.767098364960709,-4.530599043282342,27.920822779136586
1284,-6.5434484327928715,-4.490651053267988,27.48285759880716
1285,-6.338168694840383,-4.4795834890814685,27.043824832139563
1286,-6.152310174264492,-4.495391649347821,26.606579728313374
1287,-5.986618321772824,-4.536165269999583,26.173641373374213
1288,-5.8415730165955,-4.6001407374624455,25.74724050457726
1289,-5.717429788682195,-4.685735920901228,25.32936800450022
1290,-5.614260401904098,-4.791570070948998,24.921821852407472
1291,-5.531991368808589,-4.916471307079861,24.52625115746605
1292,-5.470439362635716,-5.059474080152128,24.144196561624565
1293,-5.4293428343873575,-5.219808728389358,23.777126781604235
1294,-5.408389423787558,-5.396884905593698,23.426471378591657
1295,-5.407238971968171,-5.590270294791907,23.093650027610664
1296,-5.425542104250545,-5.799665659652174,22.78009863422606
1297,-5.4629544597907085,-6.0248769494560666,22.487292639583554
1298,-5.519146708757244,-6.265784872562587,22.216767786535204
1299,-5.593810525137778,-6.522312094206192,21.97013850513278
1300,-5.68666068204462,-6.794388000215243,21.749113925403947
1301,-5.797433413861682,-7.081910800896546,21.555511345053638
1302,-5.925881152565168,-7.384706631521967,21.391266772296596
1303,-6.071763700460848,-7.7024852419705345,21.258441930151612
1304,-6.234835854611817,-8.034791865281372,21.15922684830289
1305,-6.414831455678772,-8.380954923823229,21.09593688307481
1306,-6.611443802493218,-8.74002938712943,21.071002698932485
1307,-6.824302360956839,-9.110735855894486,21.086951424879075
1308,-7.0529457104506035,-9.491395834461612,21.14637688232998
1309,-7.296790722851704,-9.879864193805155,21.25189649416973
1310,-7.555098069947049,-10.273460542448957,21.406092268249125
1311,-7.82693431719724,-10.668902132800067,21.61143316025515
1312,-8.111131098757522,-11.062242041829139,21.870176238281996
1313,-8.406242193064683,-11.448817662846585,22.18424449306911
1314,-8.710499740042874,-11.823215979487227,22.55507998090185
1315,-9.021771363987309,-12.179263563801442,22.98347237856908
1316,-9.337520583968722,-12.510050580580195,23.469365094350817
1317,-9.654773583629868,-12.807999041673858,24.011643906528036
1318,-9.970096129434268,-13.064985801790742,24.607916710421048
1319,-10.279585096669916,-13.272529908534333,25.25429724187863
1320,-10.578879577856357,-13.422051460971689,25.945210321857285
1321,-10.86319676616789,-13.505204671990912,26.67324070754186
1322,-11.127397556750193,-13.514281097824147,27.42905124586615
1323,-11.366085910857588,-13.442670024563691,28.20139766400136
1324,-11.5737443222282,-13.2853522928052,28.977265816666332
1325,-11.7449051192859,-13.03939252290765,29.742151434898453
1326,-11.874353859648075,-12.704384564615474,30.48049167658126
1327,-11.957356930144815,-12.282798359832944,31.176242144098712
1328,-11.989901073113629,-11.780175766099047,31.813573727817943
1329,-11.96892854241217,-11.205130291122433,32.37764318233698
1330,-11.892548717283196,-10.569122003875517,32.85537340176995
1331,-11.760206045942429,-9.88600313662526,33.23616809435608
1332,-11.572785755010711,-9.171358948450834,33.512484617082045
1333,-11.332643074354724,-8.441697324453498,33.68020008255374
1334,-11.0435484993646,-7.713563549943945,33.738728840883304
1335,-10.710550004422535,-7.002668611654534,33.690880536793784
1336,-10.339761865145734,-6.323117319952741,33.542481379107876
1337,-9.938097410626435,-5.686806770733414,33.301810482335235
1338,-9.512968346637132,-5.103039612764801,32.97892259923588
1339,-9.0719754732499,-4.578365885768281,32.584935206334926
1340,-8.622614514501738,-4.116638029527493,32.1313518310652
1341,-8.172016866004313,-3.719241106601657,31.629477610480333
1342,-7.726739290064048,-3.3854471730593376,31.08996188471971
1343,-7.292610078363577,-3.112839402334103,30.522480911325655
1344,-6.874633010760629,-2.89775631114663,29.935555327001527
1345,-6.4769453407992295,-2.735716422583581,29.336483963552304
1346,-6.102822448977665,-2.6217959225499152,28.731368581894248
1347,-5.754719796334889,-2.5509438373238043,28.12520230317149
1348,-5.434342200433781,-2.5182293572244894,27.521996578420108
1349,-5.142730916112852,-2.519023405310678,26.924925870325602
1350,-4.880360165032634,-2.549121340895468,26.33647444256595
1351,-4.647236282618918,-2.6048161661266613,25.758574759910267
1352,-4.442994270969693,-2.682932331470623,25.19273139494709
1353,-4.266988077019786,-2.7808297914491487,24.6401277541964
1354,-4.118372248462722,-2.8963868416661938,24.10171535639451
1355,-3.9961737077830692,-3.027968846177864,23.578286938785965
1356,-3.899353221622549,-3.174388492501931,23.070535515329162
1357,-3.826856748710487,-3.334861839768663,22.579101854869574
1358,-3.777657257816305,-3.508963227878622,22.10461285744841
1359,-3.7507878548225366,-3.696581115866805,21.64771311863518
1360,-3.7453671809269635,-3.897876109557854,21.209091684342507
1361,-3.7606180737900528,-4.113241799803752,20.789505678653946
1362,-3.795880446391423,-4.343268534463859,20.389802175098612
1363,-3.8506192551986667,-4.588709860286357,20.010939398129967
1364,-3.9244283157074356,-4.850451067528592,19.654008092958556
1365,-4.017030590889552,-5.129479026479892,19.320253685613288
1366,-4.128275434448586,-5.426852300875615,19.01109966231056
1367,-4.258133121091289,-5.743670342334759,18.7281724150498
1368,-4.406686843215636,-6.081040400236654,18.47332761319506
1369,-4.574122198917737,-6.440040614899878,18.248677950757713
1370,-4.760714040515952,-6.821677595293231,18.05662186612296
1371,-4.966810395993679,-7.226836618261376,17.89987251277087
1372,-5.192813018220449,-7.656222434123074,17.781485851554265
1373,-5.439153959810712,-8.110288542751032,17.704886210775875
1374,-5.706267418104744,-8.589152746657124,17.67388699224697
1375,-5.994555950959982,-9.09249684130864,17.692703363794127
1376,-6.304350039994848,-9.61944853678433,17.76595275125113
1377,-6.635859889673796,-10.168444213236077,17.898637718893813
1378,-6.989118322030024,-10.737072019026279,18.096104424006633
1379,-7.36391369172965,-11.321896279132488,18.36396830709778
1380,-7.759711950469933,-11.918266373514198,18.707997155837642
1381,-8.17556739277436,-12.520116364915529,19.133940371756392
1382,-8.610022289988477,-13.11976588125699,19.64729251291033
1383,-9.060996649115328,-13.707738198900378,20.252979479336584
1384,-9.525670804093833,-14.272618086694964,20.95495772542614
1385,-10.000365532353946,-14.800979440913164,21.75572146681223
1386,-10.480426923209867,-15.277420324681119,22.655720940823777
1387,-10.960126263356992,-15.684749382803679,23.652707255281626
1388,-11.432588575301661,-16.004370662834532,24.741036731587172
1389,-11.889766784054949,-16.21691081850403,25.910989604026334
1390,-12.322481187499857,-16.30312017449492,27.148182757150604
1391,-12.720545086199364,-16.245053992251968,28.433180133437553
1392,-13.072995976804624,-16.027500578151066,29.741421413907727
1393,-13.368446436939267,-15.639569620990184,31.043591348634212
1394,-13.59555875534436,-15.0762930455788,32.30652973375386
1395,-13.743632184367804,-14.34003333485413,33.49472855332665
1396,-13.803272299416436,-13.44145771960694,34.572377228562694
1397,-13.767090841435486,-12.399840017007522,35.50580817918263
1398,-13.63036575899269,-11.242510186425479,36.266083867071856
1399,-13.39158020173597,-10.003387619534243,36.831383556185074
1400,-13.052760943515796,-8.720691931489455,37.1888250039806
1401,-12.619554042313162,-7.434089650886968,37.33541407431224
1402,-12.101007603170542,-6.181661130196556,37.277951993378274
1403,-11.509072955873144,-4.997118842757373,37.03191655692218
1404,-10.857877544561568,-3.90765778848004,36.619520835375546
1405,-10.162855568953415,-2.932684193362192,36.067288977299214
1406,-9.439838431394293,-2.083490424335552,35.40353906343616
1407,-8.704203630688419,-1.3637733942986603,34.65612281820205
1408,-7.970160607049443,-0.7707731763506506,33.8506651563509
1409,-7.250221863979563,-0.29675803504529696,33.009412612252746
1410,-6.554875481086136,0.0694030737756543,32.15067722519931
1411,-5.892447625599957,0.3407807667715137,31.28877654746129
1412,-5.26912478636281,0.5311623946859696,30.434328844662193
1413,-4.689096068257932,0.654118595274785,29.594759132743633
1414,-4.15477460190466,0.7223571971137032,28.774893306537695
1415,-3.6670614220028237,0.7473286954344536,27.977550505002647
1416,-3.225622410259096,0.7390321717096267,27.204077489250075
1417,-2.829156952062224,0.705968395117484,26.454797035520382
1418,-2.4756444173442533,0.6551924940732625,25.72936282731001
1419,-2.1625607262025017,0.5924276667286867,25.027026248846024
1420,-1.887061886909383,0.5222110273186347,24.346827274158297
1421,-1.6461345954865811,0.44805128687312096,23.68772410158164
1422,-1.4367160072506109,0.37258490858769533,23.048675931634055
1423,-1.2557859156667803,0.29772259404075263,22.428691586434866
1424,-1.100435064696027,0.2247816617244358,21.826854385726215
1425,-0.9679133920539807,0.15460238617297775,21.24233135921556
1426,-0.8556618142312848,0.08764798254646315,20.674372772436275
1427,-0.76133083455351,0.024088907881805774,20.122306194853714
1428,-0.6827888603099784,-0.03612729318730267,19.585527966707538
1429,-0.6181227035977108,-0.09321909795264913,19.063493894062084
1430,-0.5656323430332046,-0.14752548012232058,18.55571026529563
1431,-0.5238216567421162,-0.19947018263035013,18.061725776717534
1432,-0.49138650933093964,-0.24953431349201952,17.581124624020426
1433,-0.4672012897470476,-0.29823591837866614,17.113520811999198
1434,-0.45030475261020947,-0.3461153303692631,16.658553619069707
1435,-0.43988581038611485,-0.3937252491336382,16.21588409634335
1436,-0.43526975426086717,-0.44162465038194093,15.785192461943705
1437,-0.4359052438729745,-0.490375766632457,15.366176254822346
1438,-0.4413522961489228,-0.5405435091730308,14.958549128375182
1439,-0.4512714174513336,-0.5926968169543504,14.562040186141264
1440,-0.46541395740163527,-0.6474115205133478,14.176393785837888
1441,-0.48361371371280654,-0.7052743980451646,13.80136976179384
1442,-0.5057797821460424,-0.7668881770560513,13.436744038520922
1443,-0.5318906216370433,-0.8328772995608302,13.082309629511583
1444,-0.561989289429422,-0.9038943226107021,12.737878035637381
1445,-0.59617979274755,-0.9806268701639683,12.403281077301218
1446,-0.6346245004891918,-1.063805088011092,12.078373214482022
1447,-0.6775425592413818,-1.154209581588328,11.763034429821804
1448,-0.7252092614760764,-1.252679837839772,11.457173772831325
1449,-0.777956319112446,-1.360123147370695,11.160733689089813
1450,-0.8361730019382709,-1.4775240522548871,10.8736952880201
1451,-0.9003081069699326,-1.605954347963596,10.596084737561663
1452,-0.9708727310692989,-1.7465836645218697,10.327981015082305
1453,-1.048443824414556,-1.9006906412306064,10.069525292537596
1454,-1.133668506096161,-2.0696746895769036,9.820932291719135
1455,-1.2272691244442353,-2.2550683079918117,9.582504014074335
1456,-1.330049042798993,-2.4585498666429157,9.35464633077813
1457,-1.4428991251833854,-2.681956715980459,9.137889014258732
1458,-1.5668048842630928,-2.9272983832250343,8.93290990387118
1459,-1.702854234159287,-3.196769498305775,8.740564027146606
1460,-1.8522457605739358,-3.4927619242616483,8.561918644514241
1461,-2.016297376942707,-3.8178753428629295,8.39829534866294
1462,-2.196455173534729,-4.174925246155266,8.251320526425015
1463,-2.3943021807967826,-4.566946885695842,8.1229856739474
1464,-2.6115666512866884,-4.99719320432485,8.015719231522182
1465,-2.8501293065905045,-5.469124084330667,7.932471749906103
1466,-3.1120287843645205,-5.986383347251615,7.8768162782499145
1467,-3.39946424065323,-6.552758783530517,7.853065817072125
1468,-3.7147936949409583,-7.172119018831786,7.866409420239251
1469,-4.060526227330041,-7.848319182065648,7.923067927471429
1470,-4.439305522803602,-8.585065082693252,8.03046917486454
1471,-4.853881478792567,-9.385722916664525,8.197440598553772
1472,-5.3070656225797626,-10.253058450611574,8.434414048895107
1473,-5.801664905382943,-11.188886351972842,8.753632881219987
1474,-6.340387050041933,-12.193607215144535,9.169344363839711
1475,-6.925709066552193,-13.265607594386188,9.697950406939322
1476,-7.559698919335593,-14.400498226473808,10.358075783985248
1477,-8.243778850049415,-15.590169598517141,11.170494738551323
1478,-8.978417924896187,-16.82165509784323,12.157833982906011
1479,-9.76274164219089,-18.07581442023538,13.343943573264154
1480,-10.59404891999534,-19.32588919990896,14.752800139546576
1481,-11.467232947986702,-20.536045141655862,16.406786291887784
1482,-12.374114167353618,-21.66010551230646,18.324188125468158
1483,-13.302713301848902,-22.64080046515632,20.515789293651064
1484,-14.236522018179643,-23.409995553676637,22.98054235427712
1485,-15.153869371729343,-23.89049179106641,25.700497062950447
1486,-16.02753161366305,-24.000050544435314,28.63548439288703
1487,-16.82478350674028,-23.6581975770211,31.718487164047858
1488,-17.50812491376836,-22.795988186173908,34.85310136360392
1489,-18.036911241008916,-21.36817875710523,37.914835414204354
1490,-18.37003799261855,-19.36616690618202,40.757932572731434
1491,-18.469650883974897,-16.828868176436778,43.22862658917148
1492,-18.305572613221084,-13.847905329228263,45.18409641337247
1493,-17.859805884821803,-10.563779029060163,46.51412554113453
1494,-17.13020319924564,-7.151554355850719,47.16041928872927
1495,-16.132338314906146,-3.7978200543054315,47.12788390075822
1496,-14.898886488846074,-0.6740669104095942,46.48381750982324
1497,-13.476404531002427,2.086556748288521,45.344677506735415
1498,-11.920108403073332,4.403130086211085,43.854293278387516
1499,-10.28778455414489,6.248947730673935,42.15998757822582
1500,-8.634111325663008,7.643207268308746,40.3928429633736
1501,-7.006379466265833,8.63678705349793,38.65577745995336
1502,-5.442062814289456,9.297003386888106,37.01983065302655
1503,-3.9681561941717,9.694898202899465,35.526686404784776
1504,-2.601850754464584,9.896619893657816,34.194599397100184
1505,-1.352003689652344,9.958827925870747,33.025248133807885
1506,-0.22092052810003482,9.927181186795307,32.009931129235774
1507,0.7938896433894993,9.83676813595451,31.134401784686172
1508,1.6981774926460003,9.713516763444124,30.382244153903457
1509,2.499711419725813,9.575926861768219,29.737003731887235
1510,3.207332963930053,9.436747512503487,29.183387503011787
1511,3.8302744187873965,9.304424859903326,28.707831749956178
1512,4.3776894628989895,9.184268712857666,28.29867457518152
1513,4.858347387894857,9.07935098032301,27.946102016863776
1514,5.280447747137672,8.991176021775606,27.641979040937738
1515,5.651520574601466,8.920169371224935,27.379633951529097
1516,5.978385454263813,8.86602779237986,27.153635586792397
1517,6.267149688075417,8.82796644142533,26.959583953721893
1518,6.523231363410408,8.804891208010082,26.793923586253165
1519,6.751397347870376,8.79551745081821,26.65378238208149
1520,6.955809358165159,8.798450776862742,26.53683518379867
1521,7.140073500034918,8.812241224304827,26.44118970807461
1522,7.307290272461908,8.83541901263136,26.36529181627503
1523,7.460103146478853,8.86651769459752,26.30784708188229
1524,7.60074460129072,8.904088870739278,26.26775585854987
1525,7.731079028235576,8.94671143509433,26.244059423125382
1526,7.852642268921452,8.99299747443042,26.235895169984037
1527,7.966677789472349,9.041596341236033,26.242459219704624
1528,8.074169644648718,9.091197988808384,26.262975154710162
1529,8.175872479064685,9.140536341698699,26.29666789893184
1530,8.272338865328086,9.188393238760018,26.34274201682684
1531,8.363944302671278,9.233603302613203,26.400363921367248
1532,8.45091020266547,9.27505994024935,26.46864765415764
1533,8.533325176423858,9.311722552480404,26.54664403684064
1534,8.611164914029512,9.342624917262935,26.633333094121106
1535,8.684310914352855,9.366884609181001,26.7276197172026
1536,8.75256828383567,9.383713222860239,26.828332573860475
1537,8.815682777738127,9.392427082163959,26.93422627928102
1538,8.87335720818071,9.392458041689402,27.0439868218608
1539,8.92526729153158,9.38336392552608,27.156240192612106
1540,8.971076954931029,9.3648381043787,27.269564098766136
1541,9.010453069875796,9.336717690141047,27.382502555847555
1542,9.043079531902322,9.298989830652674,27.49358305342857
1543,9.068670561777356,9.251795619587634,27.601335884719905
1544,9.086983067558384,9.195431198654534,27.704315126916725
1545,9.097827880668,9.130345721018397,27.801120666209666
1546,9.10107966470304,9.057135963286678,27.890420587052265
1547,9.096685294561404,8.976537513322299,27.970973197423394
1548,9.084670516437493,8.889412615070544,28.041647946760616
1549,9.065144726300797,8.796734910179776,28.10144451510612
1550,9.038303744688696,8.699571468966715,28.14950941216678
1551,9.004430517116498,8.599062639478516,28.18514952169382
1552,8.9638937293527,8.496400353050038,28.20784215494382
1553,8.917144391722434,8.392805599625577,28.217241329279737
1554,8.86471051251275,8.289505820618949,28.213180154334122
1555,8.80719004332337,8.187712958860912,28.19566937746764
1556,8.745242334877124,8.08860285534214,28.164892301223865
1557,8.679578386923627,7.993296595455136,28.121196427730023
1558,8.610950207776778,7.902844290553606,28.065082300025715
1559,8.54013961605446,7.818211643198779,27.997190092216062
1560,8.467946818768892,7.740269496814622,27.918284546231437
1561,8.395179086573465,7.669786423014314,27.829238862951584
1562,8.32263982021755,7.607424262049654,27.731018132375958
1563,8.25111826440076,7.553736411453201,27.624662836438834
1564,8.181380079106004,7.509168560594349,27.51127288549057
1565,8.114158927254838,7.474061497776069,27.391992562600446
1566,8.050149184306962,7.448655572558438,27.26799665584808
1567,7.989999823132109,7.433096378071198,27.140477964174945
1568,7.934309478626018,7.42744122343269,27.01063627259141
1569,7.883622653106685,7.431665991200231,26.879668811665834
1570,7.83842698691604,7.44567201464156,26.748762146940233
1571,7.799151489688592,7.46929266003989,26.619085387574746
1572,7.766165606723722,7.502299356005782,26.491784560337454
1573,7.739778981651928,7.544406871196093,26.367977964361366
1574,7.720241770606345,7.595277700974419,26.24875230261887
1575,7.707745363643152,7.654525480204675,26.13515937621321
1576,7.702423375299304,7.721717392121889,26.028213125656883
1577,7.704352776981563,7.796375591321158,25.92888680769138
1578,7.713555058415523,7.8779777021540065,25.83811010552681
1579,7.729997322789371,7.9659564924449775,25.756765983591443
1580,7.753593239754932,8.05969885693281,25.685687114296233
1581,7.78420380147272,8.158544275816187,25.625651723630746
1582,7.821637848907066,8.261782941847363,25.57737872466351
1583,7.865652358201096,8.368653775036282,25.5415220335799
1584,7.9159524998846145,8.478342567427497,25.518663992356927
1585,7.972191506638903,8.589980521480781,25.509307856309135
1586,8.033970408123091,8.702643463801818,25.513869344362984
1587,8.100837713690964,8.815352030344954,25.53266729578627
1588,8.172289145356363,8.92707312826668,25.565913529767442
1589,8.247767543647395,9.036722981379418,25.613702063899673
1590,8.326663087420597,9.143172058234034,25.675997913929887
1591,8.408313984501941,9.245252161503378,25.752625769017417
1592,8.492007802202085,9.341765921636146,25.843258912241776
1593,8.576983614145492,9.43149888386551,25.94740883217746
1594,8.662435141117493,9.513234303156391,26.06441604382352
1595,8.747515057321383,9.585770664930491,26.193442700655023
1596,8.831340618082294,9.647941830060526,26.333467627579314
1597,8.913000739280116,9.698639562079,26.483284429824288
1598,8.991564621560006,9.736838036440748,26.641503327563854
1599,9.06609196304808,9.761619762260178,26.806557322972022
1600,9.13564474296929,9.772202175263196,26.976713219089017
1601,9.19930048619868,9.767963998516358,27.150087874210072
1602,9.256166837430449,9.748470328851248,27.32466989050503
1603,9.30539718657253,9.713495307200992,27.498346704494107
1604,9.346206998635376,9.663041185775336,27.668936778075068
1605,9.377890417349372,9.597352627935038,27.83422629557902
1606,9.399836638407939,9.516925177997068,27.992009473444593
1607,9.411545492366852,9.422507022659854,28.14013130721731
1608,9.412641645396151,9.31509343070545,28.276531340650607
1609,9.402886823927082,9.195913592265743,28.399286868466067
1610,9.382189500760948,9.066409963998419,28.506653899480515
1611,9.350611547084695,8.928210635396178,28.59710422589924
1612,9.308371455915843,8.783095632347152,28.66935707449666
1613,9.255843873558973,8.632958433163079,28.72240405263061
1614,9.193555329519384,8.479764257583696,28.75552643213661
1615,9.122176222325816,8.325506874440237,28.768304212780066
1616,9.042509287537259,8.172165741482484,28.760616842260887
1617,8.955474932931782,8.021665235463646,28.73263590596709
1618,8.862093963184968,7.875837558200469,28.68481050117362
1619,8.763468322686519,7.7363906325347,28.61784634593786
1620,8.660760553671338,7.604881957400213,28.532679919114315
1621,8.555172694044225,7.48269900551423,28.430449071324386
1622,8.447925325191227,7.371046354047377,28.312461584853008
1623,8.340237428076842,7.270939369148612,28.18016310093208
1624,8.233307622184018,7.183203945081605,28.03510569154573
1625,8.128297254473777,7.108481546052934,27.87891815103194
1626,8.026315683631692,7.0472386231977415,27.713278844013683
1627,7.9284079775882965,6.999779382076984,27.539891693716655
1628,7.835545118037166,6.966260851917129,27.360465648826384
1629,7.748616691425162,6.946709246029513,27.176697743616476
1630,7.668425946885597,6.941036689628231,26.99025967592932
1631,7.59568702115986,6.949057511739152,26.80278767639484
1632,7.531024070217789,6.970503437701565,26.615875331203082
1633,7.4749720069661665,7.0050371652934675,26.431068947412996
1634,7.427978522798897,7.052263950630011,26.249865009331913
1635,7.390407065582009,7.111740962350525,26.07370926070695
1636,7.362540455258861,7.1829842796273855,25.90399695365554
1637,7.344584837695713,7.265473509061681,25.74207382504051
1638,7.33667370483231,7.358654077463502,25.589237388772773
1639,7.33887174209543,7.4619373232727035,25.446738163803
1640,7.351178300213157,7.574698561438345,25.315780489065453
1641,7.373530326335676,7.69627333804187,25.197522606312056
1642,7.405804627506296,7.825952125173734,25.093075718721938
1643,7.447819377273039,7.962973736862991,25.003501757521896
1644,7.499334813232035,8.106517776237292,24.92980961163589
1645,7.560053109532561,8.255696455102012,24.872949598393138
1646,7.629617444089506,8.40954616167432,24.833805979003497
1647,7.707610315847988,8.567019191397245,24.813187353816602
1648,7.793551203402913,8.726976099747253,24.81181481267164
1649,7.886893693037347,8.888179183783523,24.8303077685096
